,yes24_rank,제목,yes24_writer,yes24_company,yes24_date,yes24_price,yes24_star_content,yes24_star_edit,yes24_gener,sm_gener,time_stamp
1915,87,     2023 Win Q 인간공학기사 필기 단기합격                               ,김훈편,시대고시기획시대교육,2023-02-01,18900,0,0,수험서 자격증,강의지원도서,2023-02-23 14:09:08.536342
1916,88,     2023 에듀윌 전기기사 필기 전기설비기술기준 기본서 유형별 N제                               ,에듀윌전기수험연구소편,에듀윌,2023-01-01,25110,0,0,수험서 자격증,강의지원도서,2023-02-23 14:09:08.536342
1917,89,     드론 조종자 핵심정리 및 기출유형문제                               ,홍석길,유페이퍼,2023-01-01,9800,0,0,수험서 자격증,강의지원도서,2023-02-23 14:09:08.536342
1918,90,     최신시사상식 219집   언론사 공공 기관 금융권 기업체 상식 시험  취업면접 및 대입논술시험 대비                               ,박문각시사상식편집부편,박문각,2023-01-01,7000,0,0,수험서 자격증,강의지원도서,2023-02-23 14:09:08.536342
1919,91,     2023 에듀윌 건축기사 필기 한권끝장  이론편 기출문제편    건축계획  건축관계법규  건축시공  건축구조  건축설비                               ,김강섭송성길최하진편,에듀윌,2023-01-01,36450,0,0,수험서 자격증,강의지원도서,2023-02-23 14:09:08.536342
1920,92,     2023 에듀윌 공인중개사 쉬운민법                               ,신대운편,에듀윌,2023-01-01,34830,0,0,수험서 자격증,강의지원도서,2023-02-23 14:09:08.536342
1921,93,     2023년 제34회 대비 공인중개사 부동산공시법 및 세법  핵심정리                                ,반달문,반달문,2023-01-01,7000,0,0,수험서 자격증,강의지원도서,2023-02-23 14:09:08.536342
1922,94,     2023 SD에듀 경비지도사 2차 10개년 기출문제해설  일반경비                                ,EBS경비지도사교수진편,시대고시기획시대교육,2023-02-01,18900,0,0,수험서 자격증,강의지원도서,2023-02-23 14:09:08.536342
1923,95,     2023 위험물기능장 실기                               ,이덕수,시대고시기획시대교육,2023-03-01,25900,0,0,수험서 자격증,강의지원도서,2023-02-23 14:09:08.536342
1924,96,     2023 제과제빵기능사 필기 한권으로 끝내기                               ,권영회강민호편,시대고시기획시대교육,2023-02-01,14000,0,0,수험서 자격증,강의지원도서,2023-02-23 14:09:08.536342
1925,97,     2023 최신판 피듈형 NCS 집중학습 FINAL 실전 봉투모의고사 7회분 무료NCS특강                               ,NCS직무능력연구소편,시대고시기획시대교육,2023-03-01,11200,0,0,수험서 자격증,강의지원도서,2023-02-23 14:09:08.536342
1926,98,     2023 해양경찰 해사법규 기출문제집 700제                               ,김진편,서울고시각,2023-01-01,20300,0,0,수험서 자격증,강의지원도서,2023-02-23 14:09:08.536342
1927,99,     2023 에듀윌 공기업 NCS 통합기본서   PSAT형 모듈형 실전모의고사                               ,에듀윌취업연구소길자은공,에듀윌,2022-01-01,24300,0,0,수험서 자격증,강의지원도서,2023-02-23 14:09:08.536342
1928,100,     2023년 제34회 대비 공인중개사 민법 및 민사특별법  핵심정리                                ,반달문,반달문,2023-01-01,7000,0,0,수험서 자격증,강의지원도서,2023-02-23 14:09:08.536342
1929,1,     맥심 MAXIM 2023  1월호  Friends with Benefits                                ,맥심편집부,와이미디어맥심,2023-01-01,4800,0,0,잡지,국외 eBook,2023-02-23 14:09:08.536342
1930,2,     MIT 테크놀로지 리뷰 Vol  6  2023년 1 2월호    2023년 가장 주목할 10대 미래 기술                               ,MIT테크놀로지리뷰편집팀,디엠케이글로벌,2022-12-01,16000,0,0,잡지,국외 eBook,2023-02-23 14:09:08.536342
1931,3,     꽃다발 겨울 vol  1 꽃포장교실                               ,월간플로라,플로라,2018-09-01,4800,0,0,잡지,국외 eBook,2023-02-23 14:09:08.536342
1932,4,     씨네21 2023년 02월호 1394호                               ,씨네21주,씨네21주,2023-02-01,2700,0,0,잡지,국외 eBook,2023-02-23 14:09:08.536342
1933,5,     SKEPTIC Korea 한국 스켑틱 vol 31   수학이 세상을 만날 때                               ,스켑틱협회편집부,바다출판사,2023-02-01,10000,0,0,잡지,국외 eBook,2023-02-23 14:09:08.536342
1934,6,     월간 뉴턴 Newton 2023년 01월호                               ,뉴턴프레스,주아이뉴턴,2023-01-01,9450,0,0,잡지,국외 eBook,2023-02-23 14:09:08.536342
1935,7,     SKEPTIC Korea 한국 스켑틱 vol 30   스포츠에서 젠더의 경계는 어디인가                               ,스켑틱협회편집부,바다출판사,2022-12-01,10000,0,0,잡지,국외 eBook,2023-02-23 14:09:08.536342
1936,8,     SKEPTIC Korea 한국 스켑틱 vol 29   양자역학은 어떻게 세상을 바꾸는가                               ,스켑틱협회편집부,바다출판사,2022-12-01,10000,0,0,잡지,국외 eBook,2023-02-23 14:09:08.536342
1937,9,     MIT 테크놀로지 리뷰 Vol 4 2022년 9 10월호    휴먼 테크놀로지                               ,MIT테크놀로지리뷰편집팀,디엠케이글로벌,2022-08-01,16000,0,0,잡지,국외 eBook,2023-02-23 14:09:08.536342
1938,10,     맥심 MAXIM 2021년 07월호  육덕                                ,맥심편집부,와이미디어,2021-07-01,3800,0,0,잡지,국외 eBook,2023-02-23 14:09:08.536342
1939,11,     수학으로 시작하는 3D 게임 개발                               ,양영욱,e퍼플,2020-08-01,12000,0,0,잡지,국외 eBook,2023-02-23 14:09:08.536342
1940,12,     플로라꽃포장교실 DIY 꽃다발 만들기 vol 1                               ,월간플로라,플로라,2019-03-01,2500,4,4,잡지,국외 eBook,2023-02-23 14:09:08.536342
1941,13,     꽃다발 1 봄여름가을겨울 꽃포장교실                               ,월간플로라,플로라,2018-09-01,9000,0,0,잡지,국외 eBook,2023-02-23 14:09:08.536342
1942,14,     꽃다발 가을 vol  1 꽃포장교실                               ,월간플로라,플로라,2018-09-01,2500,0,0,잡지,국외 eBook,2023-02-23 14:09:08.536342
1943,1,     Think and Grow Rich                               ,NapoleonHill,PenguinPublishingGroup,2005-08-01,11500,0,0,해외원서,국외 eBook,2023-02-23 14:09:08.536342
1944,2,     The Palace Papers                               ,TinaBrown,Crown,2022-04-01,9500,0,0,해외원서,국외 eBook,2023-02-23 14:09:08.536342
1945,3,     Marcus Makes a Movie                               ,KevinHart,RandomHouseChildrensBooks,2021-06-01,18500,0,0,해외원서,국외 eBook,2023-02-23 14:09:08.536342
1946,4,     The Midnight Library                               ,MattHaig,PenguinPublishingGroup,2020-09-01,16500,0,0,해외원서,국외 eBook,2023-02-23 14:09:08.536342
1947,5,     근현대 한일관계와 국제사회                               ,강상규김세걸공,한국방송통신대학교출판문화원,2021-02-01,16000,0,0,해외원서,국외 eBook,2023-02-23 14:09:08.536342
1948,6,     Chakra Wisdom Oracle Toolkit                               ,ToriHartman,WatkinsMedia,2014-06-01,28000,0,0,해외원서,국외 eBook,2023-02-23 14:09:08.536342
1949,7,     Where the Crawdads Sing                               ,DeliaOwens,PenguinPublishingGroup,2018-08-01,21500,4,4,해외원서,국외 eBook,2023-02-23 14:09:08.536342
1950,8,     Empowered Educators                               ,KenZeichner,JosseyBass,2017-03-01,43210,0,0,해외원서,국외 eBook,2023-02-23 14:09:08.536342
1951,9,     The Man Who Lied to His Laptop                               ,KenZeichner,JosseyBass,2017-03-01,8500,0,0,해외원서,국외 eBook,2023-02-23 14:09:08.536342
1952,10,     Call Me by Your Name                               ,AndreAciman,FarrarStrausandGiroux,2008-01-01,7500,3,4,해외원서,국외 eBook,2023-02-23 14:09:08.536342
1953,11,     Holes                               ,LouisSachar,RandomHouseChildrensBooks,2011-06-01,11000,5,5,해외원서,국외 eBook,2023-02-23 14:09:08.536342
1954,12,     Cosmos                               ,CarlSagan,RandomHousePublishingGroup,2011-07-01,24500,0,0,해외원서,국외 eBook,2023-02-23 14:09:08.536342
1955,1,     Think and Grow Rich                               ,NapoleonHill,PenguinPublishingGroup,2005-08-01,11500,0,0,오디오북,국외 eBook,2023-02-23 14:09:08.536342
1956,2,     The Palace Papers                               ,TinaBrown,Crown,2022-04-01,9500,0,0,오디오북,국외 eBook,2023-02-23 14:09:08.536342
1957,3,     Marcus Makes a Movie                               ,KevinHart,RandomHouseChildrensBooks,2021-06-01,18500,0,0,오디오북,국외 eBook,2023-02-23 14:09:08.536342
1958,4,     The Midnight Library                               ,MattHaig,PenguinPublishingGroup,2020-09-01,16500,0,0,오디오북,국외 eBook,2023-02-23 14:09:08.536342
1959,5,     근현대 한일관계와 국제사회                               ,강상규김세걸공,한국방송통신대학교출판문화원,2021-02-01,16000,0,0,오디오북,국외 eBook,2023-02-23 14:09:08.536342
1960,6,     Chakra Wisdom Oracle Toolkit                               ,ToriHartman,WatkinsMedia,2014-06-01,28000,0,0,오디오북,국외 eBook,2023-02-23 14:09:08.536342
1961,7,     Where the Crawdads Sing                               ,DeliaOwens,PenguinPublishingGroup,2018-08-01,21500,4,4,오디오북,국외 eBook,2023-02-23 14:09:08.536342
1962,8,     Empowered Educators                               ,KenZeichner,JosseyBass,2017-03-01,43210,0,0,오디오북,국외 eBook,2023-02-23 14:09:08.536342
1963,9,     The Man Who Lied to His Laptop                               ,KenZeichner,JosseyBass,2017-03-01,8500,0,0,오디오북,국외 eBook,2023-02-23 14:09:08.536342
1964,10,     Call Me by Your Name                               ,AndreAciman,FarrarStrausandGiroux,2008-01-01,7500,3,4,오디오북,국외 eBook,2023-02-23 14:09:08.536342
1965,11,     Holes                               ,LouisSachar,RandomHouseChildrensBooks,2011-06-01,11000,5,5,오디오북,국외 eBook,2023-02-23 14:09:08.536342
1966,12,     Cosmos                               ,CarlSagan,RandomHousePublishingGroup,2011-07-01,24500,0,0,오디오북,국외 eBook,2023-02-23 14:09:08.536342
1967,1,     Think and Grow Rich                               ,NapoleonHill,PenguinPublishingGroup,2005-08-01,11500,0,0,크레마 (전자책 단말기),국외 eBook,2023-02-23 14:09:08.536342
1968,2,     The Palace Papers                               ,TinaBrown,Crown,2022-04-01,9500,0,0,크레마 (전자책 단말기),국외 eBook,2023-02-23 14:09:08.536342
1969,3,     Marcus Makes a Movie                               ,KevinHart,RandomHouseChildrensBooks,2021-06-01,18500,0,0,크레마 (전자책 단말기),국외 eBook,2023-02-23 14:09:08.536342
1970,4,     The Midnight Library                               ,MattHaig,PenguinPublishingGroup,2020-09-01,16500,0,0,크레마 (전자책 단말기),국외 eBook,2023-02-23 14:09:08.536342
1971,5,     근현대 한일관계와 국제사회                               ,강상규김세걸공,한국방송통신대학교출판문화원,2021-02-01,16000,0,0,크레마 (전자책 단말기),국외 eBook,2023-02-23 14:09:08.536342
1972,6,     Chakra Wisdom Oracle Toolkit                               ,ToriHartman,WatkinsMedia,2014-06-01,28000,0,0,크레마 (전자책 단말기),국외 eBook,2023-02-23 14:09:08.536342
